person1	 person1  av 	person2	 person2  av 	sharedTitles	numSharedTitles
 Bob  Tzudiker 	2.25	 Burny  Mattinson 	2.25	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Bob  Tzudiker 	2.25	 Ed  Gombert 	2.25	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Bob  Tzudiker 	2.25	 Floyd  Norman 	2.0	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Bob  Tzudiker 	2.25	 Glen  Keane 	2.6666666666666665	['Tarzan']	1	2.0
 Bob  Tzudiker 	2.25	 Jim  Capobianco 	1.0	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Bob  Tzudiker 	2.25	 Carole  Holliday 	2	['Tarzan']	1	2.0
 Bob  Tzudiker 	2.25	 Gaetan  Brizzi 	1.5	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Bob  Tzudiker 	2.25	 Paul  Brizzi 	1.5	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Bob  Tzudiker 	2.25	 Randy  Haycock 	2	['Tarzan']	1	2.0
 Bob  Tzudiker 	2.25	 Kevin  Harkey 	1.5	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Bob  Tzudiker 	2.25	 Frank  Nissen 	2	['Tarzan']	1	2.0
 Bob  Tzudiker 	2.25	 Michael  Surrey 	2	['Tarzan']	1	2.0
 Bob  Tzudiker 	2.25	 Chris  Ure 	2	['Tarzan']	1	2.0
 Bob  Tzudiker 	2.25	 Mark  Walton 	2.5	['Tarzan']	1	2.0
 Bob  Tzudiker 	2.25	 Stevie  Wermers 	2	['Tarzan']	1	2.0
 Bob  Tzudiker 	2.25	 Christine  Blum 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Bob  Tzudiker 	2.25	 James  Fujii 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Bob  Tzudiker 	2.25	 Sue  C.  Nichols 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Bob  Tzudiker 	2.25	 Denis  Rich 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Geefwee  Boedoe 	2.0	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Susan  Gauthier 	3	['Anastasia']	1	3.0
 Noni  White 	2.25	 Bruce  Graham 	3	['Anastasia']	1	3.0
 Noni  White 	2.25	 Eric  Tuchman 	3	['Anastasia']	1	3.0
 Noni  White 	2.25	 Gary  Goldman 	2.3333333333333335	['Anastasia']	1	3.0
 Noni  White 	2.25	 Tab  Murphy 	1.3333333333333333	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Noni  White 	2.25	 Kirk  Wise 	1.0	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Gary  Trousdale 	1.0	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Don  Hall 	1.7142857142857142	['Tarzan']	1	2.0
 Noni  White 	2.25	 Brenda  Chapman 	2.5	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Irene  Mecchi 	2.5	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Chris  Buck 	2.75	['Tarzan']	1	2.0
 Noni  White 	2.25	 Kelly  Wightman 	2.0	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Noni  White 	2.25	 John  Ramirez 	2.5	['Tarzan']	1	2.0
 Noni  White 	2.25	 Jeff  Snow 	2.4	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Noni  White 	2.25	 Kirk  Hanson 	2.0	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Francis  Glebas 	2.3333333333333335	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Mark  Kennedy 	2.8	['Tarzan']	1	2.0
 Noni  White 	2.25	 Don  Dougherty 	1.6666666666666667	['Tarzan']	1	2.0
 Noni  White 	2.25	 John  Sanford 	2.5	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 John  Norton 	2.5	['Tarzan']	1	2.0
 Noni  White 	2.25	 Jonathan  Roberts 	2.0	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Edgar  Rice  Burroughs 	2.5	['Tarzan']	1	2.0
 Noni  White 	2.25	 Victor  Hugo 	2.0	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Stephen  J.  Anderson 	1.1666666666666667	['Tarzan']	1	2.0
 Noni  White 	2.25	 Burny  Mattinson 	2.25	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Noni  White 	2.25	 Ed  Gombert 	2.25	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Noni  White 	2.25	 Floyd  Norman 	2.0	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Glen  Keane 	2.6666666666666665	['Tarzan']	1	2.0
 Noni  White 	2.25	 Jim  Capobianco 	1.0	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Carole  Holliday 	2	['Tarzan']	1	2.0
 Noni  White 	2.25	 Gaetan  Brizzi 	1.5	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Noni  White 	2.25	 Paul  Brizzi 	1.5	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Noni  White 	2.25	 Randy  Haycock 	2	['Tarzan']	1	2.0
 Noni  White 	2.25	 Kevin  Harkey 	1.5	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  '] 	2	1.5
 Noni  White 	2.25	 Frank  Nissen 	2	['Tarzan']	1	2.0
 Noni  White 	2.25	 Michael  Surrey 	2	['Tarzan']	1	2.0
 Noni  White 	2.25	 Chris  Ure 	2	['Tarzan']	1	2.0
 Noni  White 	2.25	 Mark  Walton 	2.5	['Tarzan']	1	2.0
 Noni  White 	2.25	 Stevie  Wermers 	2	['Tarzan']	1	2.0
 Noni  White 	2.25	 Christine  Blum 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 James  Fujii 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Sue  C.  Nichols 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Noni  White 	2.25	 Denis  Rich 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 John  Ridley 	2.5	 Solomon  Northup 	3	 ['  12    Years    a    Slave  '] 	1	3.0
 John  Ridley 	2.5	 Steve  McQueen 	2.0	 ['  12    Years    a    Slave  '] 	1	3.0
 John  Ridley 	2.5	 Michael  McCullers 	2.0	 ['  Undercover    Brother  '] 	1	3.0
 John  Ridley 	2.5	 Malcolm  D.  Lee 	3.0	 ['  Undercover    Brother  '] 	1	3.0
 John  Ridley 	2.5	 Scott  Cooper 	1.0	 ['  Out    of    the    Furnace  '] 	1	1.0
 John  Ridley 	2.5	 George  Lucas 	2.2142857142857144	 ['  Red    Tails  '] 	1	2.0
 John  Ridley 	2.5	 Brad  Ingelsby 	1.0	 ['  Out    of    the    Furnace  '] 	1	1.0
 John  Ridley 	2.5	 Aaron  McGruder 	2	 ['  Red    Tails  '] 	1	2.0
 John  Ridley 	2.5	 John  B.  Holway 	2	 ['  Red    Tails  '] 	1	2.0
 Solomon  Northup 	3	 Steve  McQueen 	2.0	 ['  12    Years    a    Slave  '] 	1	3.0
 Steve  McQueen 	2.0	 Harold  Manning 	2.3333333333333335	['Shame']	1	1.0
 Steve  McQueen 	2.0	 Abi  Morgan 	2.3333333333333335	['Shame']	1	1.0
 Danny  Boyle 	1.8181818181818181	 Simon  Beaufoy 	2.5	 ['  Slumdog    Millionaire  ',  '  127    Hours  '] 	2	2.0
 Danny  Boyle 	1.8181818181818181	 Aron  Ralston 	3	 ['  127    Hours  '] 	1	3.0
 Danny  Boyle 	1.8181818181818181	 Aaron  Sorkin 	2.2	 ['  Steve    Jobs  '] 	1	3.0
 Danny  Boyle 	1.8181818181818181	 Alex  Garland 	2.2	 ['  The    Beach  ',  'Sunshine'] 	2	1.0
 Danny  Boyle 	1.8181818181818181	 Vikas  Swarup 	1	 ['  Slumdog    Millionaire  '] 	1	1.0
 Danny  Boyle 	1.8181818181818181	 Walter  Isaacson 	3	 ['  Steve    Jobs  '] 	1	3.0
 Danny  Boyle 	1.8181818181818181	 John  Hodge 	1.0	 ['Trance',  '  The    Beach  ',  'Trainspotting'] 	3	1.0
 Danny  Boyle 	1.8181818181818181	 Irvine  Welsh 	2	['Trainspotting']	1	2.0
 Danny  Boyle 	1.8181818181818181	 Joe  Ahearne 	0	['Trance']	1	0.0
 Simon  Beaufoy 	2.5	 Aron  Ralston 	3	 ['  127    Hours  '] 	1	3.0
 Simon  Beaufoy 	2.5	 David  Magee 	2.3333333333333335	 ['  Miss    Pettigrew    Lives    for    a    Day  '] 	1	3.0
 Simon  Beaufoy 	2.5	 Michael  Arndt 	3.0	 ['  The    Hunger    Games:    Catching    Fire  '] 	1	3.0
 Simon  Beaufoy 	2.5	 Winifred  Watson 	3	 ['  Miss    Pettigrew    Lives    for    a    Day  '] 	1	3.0
 Simon  Beaufoy 	2.5	 Vikas  Swarup 	1	 ['  Slumdog    Millionaire  '] 	1	1.0
 Simon  Beaufoy 	2.5	 Suzanne  Collins 	3.0	 ['  The    Hunger    Games:    Catching    Fire  '] 	1	3.0
 Josh  Goldsmith 	2.0	 Cathy  Yuspa 	2.0	 ['  What    Women    Want  ',  '  13    Going    on    30  '] 	2	2.0
 Josh  Goldsmith 	2.0	 Gary  Winick 	2.6666666666666665	 ['  13    Going    on    30  '] 	1	3.0
 Josh  Goldsmith 	2.0	 Nancy  Meyers 	2.6923076923076925	 ['  What    Women    Want  '] 	1	1.0
 Josh  Goldsmith 	2.0	 Diane  Drake 	1	 ['  What    Women    Want  '] 	1	1.0
 Cathy  Yuspa 	2.0	 Gary  Winick 	2.6666666666666665	 ['  13    Going    on    30  '] 	1	3.0
 Cathy  Yuspa 	2.0	 Nancy  Meyers 	2.6923076923076925	 ['  What    Women    Want  '] 	1	1.0
 Cathy  Yuspa 	2.0	 Diane  Drake 	1	 ['  What    Women    Want  '] 	1	1.0
 Gary  Winick 	2.6666666666666665	 Greg  DePaul 	3	 ['  Bride    Wars  '] 	1	3.0
 Gary  Winick 	2.6666666666666665	 Casey  Wilson 	3	 ['  Bride    Wars  '] 	1	3.0
 Gary  Winick 	2.6666666666666665	 June  Diane  Raphael 	3	 ['  Bride    Wars  '] 	1	3.0
 Gary  Winick 	2.6666666666666665	 Peter  Hedges 	3.0	 ['  Pieces    of    April  '] 	1	3.0
 Gary  Winick 	2.6666666666666665	 Boaz  Yakin 	1.7	 ['  Uptown    Girls  '] 	1	3.0
 Gary  Winick 	2.6666666666666665	 Jose  Rivera 	3	 ['  Letters    to    Juliet  '] 	1	3.0
 Gary  Winick 	2.6666666666666665	 Tim  Sullivan 	3	 ['  Letters    to    Juliet  '] 	1	3.0
 Gary  Winick 	2.6666666666666665	 Maria  Maggenti 	3.0	 ['  Puccini    for    Beginners  '] 	1	3.0
 Gary  Winick 	2.6666666666666665	 Heather  McGowan 	2	['Tadpole']	1	2.0
 Gary  Winick 	2.6666666666666665	 Niels  Mueller 	2	['Tadpole']	1	2.0
 Gary  Winick 	2.6666666666666665	 Julia  Dahl 	3	 ['  Uptown    Girls  '] 	1	3.0
 Gary  Winick 	2.6666666666666665	 Mo  Ogrodnik 	3	 ['  Uptown    Girls  '] 	1	3.0
 Gary  Winick 	2.6666666666666665	 Lisa  Davidowitz 	3	 ['  Uptown    Girls  '] 	1	3.0
 Gary  Winick 	2.6666666666666665	 Allison  Jacobs 	3.0	 ['  Uptown    Girls  '] 	1	3.0
 Jason  Filardi 	3	 Burr  Steers 	2.2	 ['  17    Again  '] 	1	3.0
 Burr  Steers 	2.2	 Craig  Pearce 	2.5	 ['  Charlie    St.    Cloud  '] 	1	1.0
 Burr  Steers 	2.2	 Lewis  Colick 	1	 ['  Charlie    St.    Cloud  '] 	1	1.0
 Burr  Steers 	2.2	 Ben  Sherwood 	1.0	 ['  Charlie    St.    Cloud  '] 	1	1.0
 Burr  Steers 	2.2	 Michele  Alexander 	3	 ['  How    to    Lose    a    Guy    in    10    Days  '] 	1	3.0
 Burr  Steers 	2.2	 Jeannie  Long 	3	 ['  How    to    Lose    a    Guy    in    10    Days  '] 	1	3.0
 Delphine  Coulin 	3.0	 Muriel  Coulin 	3.0	 ['  17    Girls  '] 	1	3.0
 Julie  Delpy 	2.4	 Richard  Linklater 	2.0588235294117645	 ['  Before    Sunset  ',  '  Before    Midnight  '] 	2	1.5
 Julie  Delpy 	2.4	 Athina  Rachel  Tsangari 	3.0	 ['  Before    Midnight  '] 	1	3.0
 Julie  Delpy 	2.4	 Ethan  Hawke 	1.5	 ['  Before    Sunset  ',  '  Before    Midnight  '] 	2	1.5
 Julie  Delpy 	2.4	 Kim  Krizan 	0.0	 ['  Before    Sunset  '] 	1	0.0
 Michael  Brandt 	0.8	 Derek  Haas 	0.8	 ['Wanted',  '  2    Fast    2    Furious  ',  '  3:10    to    Yuma  ',  '  The    Double  '] 	4	0.75
 Michael  Brandt 	0.8	 Gary  Scott  Thompson 	1.4	 ['  2    Fast    2    Furious  '] 	1	1.0
 Michael  Brandt 	0.8	 John  Singleton 	2.6	 ['  2    Fast    2    Furious  '] 	1	1.0
 Michael  Brandt 	0.8	 Halsted  Welles 	0	 ['  3:10    to    Yuma  '] 	1	0.0
 Michael  Brandt 	0.8	 Elmore  Leonard 	1.6666666666666667	 ['  3:10    to    Yuma  '] 	1	0.0
 Michael  Brandt 	0.8	 James  Mangold 	2.2	 ['  3:10    to    Yuma  '] 	1	0.0
 Michael  Brandt 	0.8	 Chris  Morgan 	2.4444444444444446	['Wanted']	1	1.0
 Michael  Brandt 	0.8	 Mark  Millar 	1.625	['Wanted']	1	1.0
 Michael  Brandt 	0.8	 J.G.  Jones 	1.0	['Wanted']	1	1.0
 Derek  Haas 	0.8	 Gary  Scott  Thompson 	1.4	 ['  2    Fast    2    Furious  '] 	1	1.0
 Derek  Haas 	0.8	 John  Singleton 	2.6	 ['  2    Fast    2    Furious  '] 	1	1.0
 Derek  Haas 	0.8	 Halsted  Welles 	0	 ['  3:10    to    Yuma  '] 	1	0.0
 Derek  Haas 	0.8	 Elmore  Leonard 	1.6666666666666667	 ['  3:10    to    Yuma  '] 	1	0.0
 Derek  Haas 	0.8	 James  Mangold 	2.2	 ['  3:10    to    Yuma  '] 	1	0.0
 Derek  Haas 	0.8	 Chris  Morgan 	2.4444444444444446	['Wanted']	1	1.0
 Derek  Haas 	0.8	 Mark  Millar 	1.625	['Wanted']	1	1.0
 Derek  Haas 	0.8	 J.G.  Jones 	1.0	['Wanted']	1	1.0
 Gary  Scott  Thompson 	1.4	 John  Singleton 	2.6	 ['  2    Fast    2    Furious  '] 	1	1.0
 Gary  Scott  Thompson 	1.4	 Andrew  W.  Marlowe 	2.0	 ['  Hollow    Man  '] 	1	3.0
 Gary  Scott  Thompson 	1.4	 David  Ayer 	2.076923076923077	 ['  The    Fast    and    the    Furious  '] 	1	1.0
 Gary  Scott  Thompson 	1.4	 Ken  Li 	1	 ['  The    Fast    and    the    Furious  '] 	1	1.0
 Gary  Scott  Thompson 	1.4	 Erik  Bergquist 	1	 ['  The    Fast    and    the    Furious  '] 	1	1.0
 John  Singleton 	2.6	 Craig  Brewer 	3.0	 ['  Hustle    &    Flow  '] 	1	3.0
 Blake  Masters 	1	 Steven  Grant 	1	 ['  2    Guns  '] 	1	1.0
 Jon  Lucas 	1.5714285714285714	 Scott  Moore 	1.5714285714285714	 ['  The    Hangover  ',  'Flypaper',  '  21    &    Over  ',  '  Four    Christmases  ',  '  The    Change-Up  '] 	5	1.8
 Jon  Lucas 	1.5714285714285714	 Adam  Fields 	2.25	 ['  21    &    Over  '] 	1	1.0
 Jon  Lucas 	1.5714285714285714	 Todd  Phillips 	1.25	 ['  The    Hangover  '] 	1	1.0
 Jon  Lucas 	1.5714285714285714	 David  Siegel 	2.4444444444444446	 ['  The    Hangover  '] 	1	1.0
 Jon  Lucas 	1.5714285714285714	 Matt  Allen 	3.0	 ['  Four    Christmases  '] 	1	3.0
 Jon  Lucas 	1.5714285714285714	 Caleb  Wilson 	3.0	 ['  Four    Christmases  '] 	1	3.0
 Jon  Lucas 	1.5714285714285714	 Seth  Gordon 	1.8333333333333333	 ['  Four    Christmases  '] 	1	3.0
 Jon  Lucas 	1.5714285714285714	 David  Dobkin 	1.3571428571428572	 ['  The    Change-Up  '] 	1	1.0
 Jon  Lucas 	1.5714285714285714	 Jeff  Kleeman 	2.25	 ['  The    Change-Up  '] 	1	1.0
 Scott  Moore 	1.5714285714285714	 Adam  Fields 	2.25	 ['  21    &    Over  '] 	1	1.0
 Scott  Moore 	1.5714285714285714	 Todd  Phillips 	1.25	 ['  The    Hangover  '] 	1	1.0
 Scott  Moore 	1.5714285714285714	 David  Siegel 	2.4444444444444446	 ['  The    Hangover  '] 	1	1.0
 Scott  Moore 	1.5714285714285714	 Matt  Allen 	3.0	 ['  Four    Christmases  '] 	1	3.0
 Scott  Moore 	1.5714285714285714	 Caleb  Wilson 	3.0	 ['  Four    Christmases  '] 	1	3.0
 Scott  Moore 	1.5714285714285714	 Seth  Gordon 	1.8333333333333333	 ['  Four    Christmases  '] 	1	3.0
 Scott  Moore 	1.5714285714285714	 David  Dobkin 	1.3571428571428572	 ['  The    Change-Up  '] 	1	1.0
 Scott  Moore 	1.5714285714285714	 Jeff  Kleeman 	2.25	 ['  The    Change-Up  '] 	1	1.0
 Adam  Fields 	2.25	 Nicholas  Sparks 	2.5714285714285716	 ['  Safe    Haven  '] 	1	3.0
 Adam  Fields 	2.25	 David  Arata 	3.0	 ['  Brokedown    Palace  '] 	1	3.0
 Adam  Fields 	2.25	 Dana  Stevens 	2.8	 ['  Safe    Haven  '] 	1	3.0
 Adam  Fields 	2.25	 Richard  Kelly 	3.0	 ['  Donnie    Darko  '] 	1	3.0
 Adam  Fields 	2.25	 Robert  Rodriguez 	2.423076923076923	 ['  Sin    City:    A    Dame    to    Kill    For  '] 	1	1.0
 Adam  Fields 	2.25	 Ted  Griffin 	2.0	['Ravenous']	1	1.0
 Adam  Fields 	2.25	 Gage  Lansky 	3	 ['  Safe    Haven  '] 	1	3.0
 Adam  Fields 	2.25	 Jeremy  Garelick 	2.2	 ['  The    Wedding    Ringer  '] 	1	3.0
 Adam  Fields 	2.25	 Jay  Lavender 	2.0	 ['  The    Wedding    Ringer  '] 	1	3.0
 Guillermo  Arriaga 	3.0	 Alejandro  Gonzalez  Inarritu 	3.0	 ['  21    grams  ',  'Babel'] 	2	3.0
 Guillermo  Arriaga 	3.0	 Luc  Besson 	1.583333333333334	 ['  The    Three    Burials    of    Melquiades    Estrada  '] 	1	3.0
 Guillermo  Arriaga 	3.0	 Tommy  Lee  Jones 	2.0	 ['  The    Three    Burials    of    Melquiades    Estrada  '] 	1	3.0
 Alejandro  Gonzalez  Inarritu 	3.0	 Alejandro  Gonzalez  Inarrritu 	3	['Birdman']	1	3.0
 Alejandro  Gonzalez  Inarritu 	3.0	 Nicolas  Giacobone 	3	['Birdman']	1	3.0
 Alejandro  Gonzalez  Inarritu 	3.0	 Alexander  Dinelaris 	3	['Birdman']	1	3.0
 Alejandro  Gonzalez  Inarritu 	3.0	 Armando  Bo 	3	['Birdman']	1	3.0
 Alejandro  Gonzalez  Inarritu 	3.0	 Raymond  Carver 	2.0	['Birdman']	1	3.0
 Alejandro  Gonzalez  Inarritu 	3.0	 Rodrigo  Garcia 	3.0	 ['  Mother    and    Child  '] 	1	3.0
 Michael  Bacall 	2.5	 Jonah  Hill 	2.2	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Michael  Bacall 	2.5	 Patrick  Hasburgh 	2.0	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Michael  Bacall 	2.5	 Stephen  J.  Cannell 	1.3333333333333333	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Michael  Bacall 	2.5	 Phil  Lord 	2.2222222222222223	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Michael  Bacall 	2.5	 Christopher  Miller 	2.2222222222222223	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Michael  Bacall 	2.5	 Oren  Uziel 	2	 ['  22    Jump    St  '] 	1	2.0
 Michael  Bacall 	2.5	 Rodney  Rothman 	2.25	 ['  22    Jump    St  '] 	1	2.0
 Michael  Bacall 	2.5	 Reid  Carolin 	2.6666666666666665	 ['  22    Jump    St  '] 	1	2.0
 Michael  Bacall 	2.5	 Edgar  Wright 	2.2666666666666666	 ['  Scott    Pilgrim    vs.    the    World  '] 	1	3.0
 Michael  Bacall 	2.5	 Blayne  Weaver 	3	['Manic']	1	3.0
 Michael  Bacall 	2.5	 Bryan  Lee  O'Malley 	3	 ['  Scott    Pilgrim    vs.    the    World  '] 	1	3.0
 Jonah  Hill 	2.2	 Patrick  Hasburgh 	2.0	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Jonah  Hill 	2.2	 Stephen  J.  Cannell 	1.3333333333333333	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Jonah  Hill 	2.2	 Phil  Lord 	2.2222222222222223	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Jonah  Hill 	2.2	 Christopher  Miller 	2.2222222222222223	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Jonah  Hill 	2.2	 Oren  Uziel 	2	 ['  22    Jump    St  '] 	1	2.0
 Jonah  Hill 	2.2	 Rodney  Rothman 	2.25	 ['  22    Jump    St  '] 	1	2.0
 Jonah  Hill 	2.2	 Reid  Carolin 	2.6666666666666665	 ['  22    Jump    St  '] 	1	2.0
 Jonah  Hill 	2.2	 David  Gordon  Green 	1.4444444444444444	 ['  The    Sitter  '] 	1	3.0
 Jonah  Hill 	2.2	 Brian  Gatewood 	3	 ['  The    Sitter  '] 	1	3.0
 Jonah  Hill 	2.2	 Alessandro  Tanaka 	3	 ['  The    Sitter  '] 	1	3.0
 Patrick  Hasburgh 	2.0	 Stephen  J.  Cannell 	1.3333333333333333	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Patrick  Hasburgh 	2.0	 Phil  Lord 	2.2222222222222223	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Patrick  Hasburgh 	2.0	 Christopher  Miller 	2.2222222222222223	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Patrick  Hasburgh 	2.0	 Oren  Uziel 	2	 ['  22    Jump    St  '] 	1	2.0
 Patrick  Hasburgh 	2.0	 Rodney  Rothman 	2.25	 ['  22    Jump    St  '] 	1	2.0
 Patrick  Hasburgh 	2.0	 Reid  Carolin 	2.6666666666666665	 ['  22    Jump    St  '] 	1	2.0
 Stephen  J.  Cannell 	1.3333333333333333	 Phil  Lord 	2.2222222222222223	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Stephen  J.  Cannell 	1.3333333333333333	 Christopher  Miller 	2.2222222222222223	 ['  21    Jump    Street  ',  '  22    Jump    St  '] 	2	2.0
 Stephen  J.  Cannell 	1.3333333333333333	 Oren  Uziel 	2	 ['  22    Jump    St  '] 	1	2.0
 Stephen  J.  Cannell 	1.3333333333333333	 Rodney  Rothman 	2.25	 ['  22    Jump    St  '] 	1	2.0
 Stephen  J.  Cannell 	1.3333333333333333	 Reid  Carolin 	2.6666666666666665	 ['  22    Jump    St  '] 	1	2.0
 Stephen  J.  Cannell 	1.3333333333333333	 Skip  Woods 	1.6666666666666667	 ['  The    A-Team  '] 	1	0.0
 Stephen  J.  Cannell 	1.3333333333333333	 Joe  Carnahan 	1.125	 ['  The    A-Team  '] 	1	0.0
 Stephen  J.  Cannell 	1.3333333333333333	 Brian  Bloom 	0	 ['  The    A-Team  '] 	1	0.0
 Stephen  J.  Cannell 	1.3333333333333333	 Frank  Lupo 	0	 ['  The    A-Team  '] 	1	0.0
 Phil  Lord 	2.2222222222222223	 Christopher  Miller 	2.2222222222222223	 ['  The    Lego    Movie  ',  '  22    Jump    St  ',  '  Cloudy    with    a    Chance    of    Meatballs  ',  '  Cloudy    with    a    Chance    of    Meatballs    2  ',  '  21    Jump    Street  '] 	5	2.2
 Phil  Lord 	2.2222222222222223	 Oren  Uziel 	2	 ['  22    Jump    St  '] 	1	2.0
 Phil  Lord 	2.2222222222222223	 Rodney  Rothman 	2.25	 ['  22    Jump    St  '] 	1	2.0
 Phil  Lord 	2.2222222222222223	 Reid  Carolin 	2.6666666666666665	 ['  22    Jump    St  '] 	1	2.0
 Phil  Lord 	2.2222222222222223	 Judi  Barrett 	1	 ['  Cloudy    with    a    Chance    of    Meatballs  '] 	1	1.0
 Phil  Lord 	2.2222222222222223	 Ron  Barrett 	1	 ['  Cloudy    with    a    Chance    of    Meatballs  '] 	1	1.0
 Phil  Lord 	2.2222222222222223	 Rob  Greenberg 	1.0	 ['  Cloudy    with    a    Chance    of    Meatballs  '] 	1	1.0
 Phil  Lord 	2.2222222222222223	 Erica  Rivinoja 	3	 ['  Cloudy    with    a    Chance    of    Meatballs    2  '] 	1	3.0
 Phil  Lord 	2.2222222222222223	 John  Francis  Daley 	2.3333333333333335	 ['  Cloudy    with    a    Chance    of    Meatballs    2  '] 	1	3.0
 Phil  Lord 	2.2222222222222223	 Jonathan  M.  Goldstein 	2.3333333333333335	 ['  Cloudy    with    a    Chance    of    Meatballs    2  '] 	1	3.0
 Phil  Lord 	2.2222222222222223	 Dan  Hageman 	3.0	 ['  The    Lego    Movie  '] 	1	3.0
 Phil  Lord 	2.2222222222222223	 Kevin  Hageman 	3.0	 ['  The    Lego    Movie  '] 	1	3.0
 Christopher  Miller 	2.2222222222222223	 Oren  Uziel 	2	 ['  22    Jump    St  '] 	1	2.0
 Christopher  Miller 	2.2222222222222223	 Rodney  Rothman 	2.25	 ['  22    Jump    St  '] 	1	2.0
 Christopher  Miller 	2.2222222222222223	 Reid  Carolin 	2.6666666666666665	 ['  22    Jump    St  '] 	1	2.0
 Christopher  Miller 	2.2222222222222223	 Judi  Barrett 	1	 ['  Cloudy    with    a    Chance    of    Meatballs  '] 	1	1.0
 Christopher  Miller 	2.2222222222222223	 Ron  Barrett 	1	 ['  Cloudy    with    a    Chance    of    Meatballs  '] 	1	1.0
 Christopher  Miller 	2.2222222222222223	 Rob  Greenberg 	1.0	 ['  Cloudy    with    a    Chance    of    Meatballs  '] 	1	1.0
 Christopher  Miller 	2.2222222222222223	 Erica  Rivinoja 	3	 ['  Cloudy    with    a    Chance    of    Meatballs    2  '] 	1	3.0
 Christopher  Miller 	2.2222222222222223	 John  Francis  Daley 	2.3333333333333335	 ['  Cloudy    with    a    Chance    of    Meatballs    2  '] 	1	3.0
 Christopher  Miller 	2.2222222222222223	 Jonathan  M.  Goldstein 	2.3333333333333335	 ['  Cloudy    with    a    Chance    of    Meatballs    2  '] 	1	3.0
