person1	 person1  average 	person2	 person  2  average 	 shared  movies 	 number  of  shared  movies 	 collaboration  average 
 Toby  Emmerich 	2.2222222222222223	 Deborah  Forte 	2.5	 ['  The    Golden    Compass  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 David  Heyman 	2.411764705882353	 ["  We're    the    Millers  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Diane  Nabatoff 	2.75	 ['  Take    the    Lead  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Nikolas  Korda 	3.0	 ['  The    Golden    Compass  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Iain  Softley 	2.6666666666666665	['Inkheart']	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Mark  O'Donnell 	3	['Hairspray']	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Daryl  Freimark 	3.0	['Hairspray']	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Travis  Knox 	2.0	['Hairspray']	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Marc  Shaiman 	3	['Hairspray']	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Scott  Wittman 	3	['Hairspray']	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Pete  Jones 	2	 ['  Hall    Pass  '] 	1	2.0
 Toby  Emmerich 	2.2222222222222223	 Peter  Farrelly 	2.5833333333333335	 ['  Hall    Pass  '] 	1	2.0
 Toby  Emmerich 	2.2222222222222223	 Kevin  Barnett 	2	 ['  Hall    Pass  '] 	1	2.0
 Toby  Emmerich 	2.2222222222222223	 Bobby  Farrelly 	2.5833333333333335	 ['  Hall    Pass  '] 	1	2.0
 Toby  Emmerich 	2.2222222222222223	 Mark  Charpentier 	2.5	 ['  Hall    Pass  '] 	1	2.0
 Toby  Emmerich 	2.2222222222222223	 Kris  Meyer 	2	 ['  Hall    Pass  '] 	1	2.0
 Toby  Emmerich 	2.2222222222222223	 Bradley  Thomas 	2.4	 ['  Hall    Pass  '] 	1	2.0
 Toby  Emmerich 	2.2222222222222223	 Charles  B.  Wessler 	2.6666666666666665	 ['  Hall    Pass  '] 	1	2.0
 Toby  Emmerich 	2.2222222222222223	 Abby  Kohn 	3.0	 ["  Valentine's    Day  ",  "  He's    Just    Not    That    Into    You  "] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Marc  Silverstein 	3.0	 ["  Valentine's    Day  ",  "  He's    Just    Not    That    Into    You  "] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Greg  Behrendt 	3	 ["  He's    Just    Not    That    Into    You  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Liz  Tuccillo 	3	 ["  He's    Just    Not    That    Into    You  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Gwenn  Stroman 	3	 ["  He's    Just    Not    That    Into    You  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 James  M.  Freitag 	2.0	 ['  Rush    Hour    3  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Jeff  Davis 	2.0	 ['  Rock    of    Ages  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Barry  Habib 	2.0	 ['  Rock    of    Ages  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Scott  Prisand 	1.3333333333333333	 ['  Rock    of    Ages  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Happy  Walters 	1.25	 ["  We're    the    Millers  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Matt  Weaver 	1.75	 ["  We're    the    Millers  ",  '  Rock    of    Ages  '] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Andrew  Panay 	3.0	 ['  Wedding    Crashers  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Michael  Markowitz 	3	 ['  Horrible    Bosses  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Diana  Pokorny 	2.6666666666666665	 ['  The    Incredible    Burt    Wonderstone  ',  "  Valentine's    Day  ",  "  New    Year's    Eve  ",  "  My    Sister's    Keeper  ",  'Inkheart',  '  Horrible    Bosses  '] 	6	2.6666666666666665
 Toby  Emmerich 	2.2222222222222223	 Mary  Rohlich 	2.5	 ['  Horrible    Bosses  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Sean  Anders 	1.5	 ["  We're    the    Millers  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 John  Morris 	1.4	 ["  We're    the    Millers  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Stokely  Chaffin 	3.0	 ['  Snakes    on    a    Plane  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 David  Lindsay-Abaire 	2.2	['Inkheart']	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Cornelia  Funke 	3.0	['Inkheart']	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Andrew  Licht 	1.3333333333333333	['Inkheart']	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Ileen  Maisel 	3.0	 ['  The    Golden    Compass  ',  'Inkheart'] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 W.  Mark  McNair 	2.3333333333333335	 ['  Journey    to    the    Center    of    the    Earth  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Justin  Theroux 	1.2	 ['  Rock    of    Ages  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Dan  Studney 	0	 ['  Jack    the    Giant    Slayer  '] 	1	0.0
 Toby  Emmerich 	2.2222222222222223	 Michael  D.  Weiss 	1	 ['  Journey    to    the    Center    of    the    Earth  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Jennifer  Flackett 	2.6	 ['  Journey    to    the    Center    of    the    Earth  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Mark  Levin 	2.6	 ['  Journey    to    the    Center    of    the    Earth  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Eric  Brevig 	0.5	 ['  Journey    to    the    Center    of    the    Earth  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Brendan  Fraser 	1	 ['  Journey    to    the    Center    of    the    Earth  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Douglas  Jones 	1	 ['  Journey    to    the    Center    of    the    Earth  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Mylan  Stepanovich 	1	 ['  Journey    to    the    Center    of    the    Earth  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Evan  Turner 	1	 ['  Journey    to    the    Center    of    the    Earth  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Anthony  Rhulen 	1.6	 ['  Raise    Your    Voice  ',  '  The    Butterfly    Effect  '] 	2	2.5
 Toby  Emmerich 	2.2222222222222223	 Fran  Walsh 	1.3529411764705883	 ['  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Desolation    of    Smaug  '] 	2	1.5
 Toby  Emmerich 	2.2222222222222223	 Eileen  Moran 	1.0	 ['  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Desolation    of    Smaug  '] 	2	1.5
 Toby  Emmerich 	2.2222222222222223	 Todd  Field 	3.0	 ['  Little    Children  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 A.J.  Dix 	1.75	 ['  Raise    Your    Voice  ',  '  The    Butterfly    Effect  '] 	2	2.5
 Toby  Emmerich 	2.2222222222222223	 Tyler  Mitchell 	1.0	 ['  The    Incredible    Burt    Wonderstone  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 William  Shively 	1.75	 ['  Raise    Your    Voice  ',  '  The    Butterfly    Effect  '] 	2	2.5
 Toby  Emmerich 	2.2222222222222223	 Ashton  Kutcher 	2.5	 ['  The    Butterfly    Effect  '] 	1	2.0
 Toby  Emmerich 	2.2222222222222223	 Jeremy  Leven 	2.3333333333333335	 ['  The    Notebook  ',  "  My    Sister's    Keeper  "] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Jodi  Picoult 	3	 ["  My    Sister's    Keeper  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Griff  Furst 	3	 ["  My    Sister's    Keeper  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Stephen  Furst 	3	 ["  My    Sister's    Keeper  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Scott  Goldman 	3	 ["  My    Sister's    Keeper  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Chuck  Pacheco 	3.0	 ["  My    Sister's    Keeper  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Steven  Posen 	3	 ["  My    Sister's    Keeper  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Hillary  Sherman 	3	 ["  My    Sister's    Keeper  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Mendel  Tropper 	3	 ["  My    Sister's    Keeper  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Katherine  Fugate 	3.0	 ["  Valentine's    Day  ",  "  New    Year's    Eve  "] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Garry  Marshall 	3.0	 ["  Valentine's    Day  ",  "  New    Year's    Eve  "] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Heather  Hall 	3	 ["  New    Year's    Eve  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Josie  Rosen 	3.0	 ["  Valentine's    Day  ",  "  New    Year's    Eve  "] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Zane  Weiner 	1.75	 ['  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Desolation    of    Smaug  '] 	2	1.5
 Toby  Emmerich 	2.2222222222222223	 Brooklyn  Weaver 	1.0	 ['  The    Number    23  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Mitch  Rotter 	3	 ['  Raise    Your    Voice  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Sam  Schreiber 	3	 ['  Raise    Your    Voice  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 David  Brookwell 	3.0	 ['  Raise    Your    Voice  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Brad  Jensen 	3	 ['  Raise    Your    Voice  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Christina  Lambert 	3.0	 ['  Raise    Your    Voice  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Todd  Lewis 	3	 ['  Raise    Your    Voice  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Sara  Risher 	3	 ['  Raise    Your    Voice  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Matthew  A.  Thomas 	3	 ['  Raise    Your    Voice  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Rick  Benattar 	1.0	 ['  Shut    em    up  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Susan  Montford 	2.0	 ['  Shut    em    up  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Vincent  Newman 	2.0	 ["  We're    the    Millers  "] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Chris  D'Arienzo 	3.0	 ['  Rock    of    Ages  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Carl  Levin 	3	 ['  Rock    of    Ages  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Daniel  Shafer 	3	 ['  Rock    of    Ages  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Hillary  Butorac  Weaver 	3	 ['  Rock    of    Ages  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Leon  Dudevoir 	2.0	 ['  Rush    Hour    3  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Arthur  M.  Sarkissian 	2.3333333333333335	 ['  Rush    Hour    3  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Tim  McCanlies 	0.6666666666666666	 ['  Secondhand    Lions  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Janis  Rothbard  Chaskin 	1	 ['  Secondhand    Lions  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Kevin  Cooper 	1	 ['  Secondhand    Lions  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Karen  Loop 	1	 ['  Secondhand    Lions  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Scott  Ross 	1	 ['  Secondhand    Lions  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Peter  Abrams 	3.0	 ['  Wedding    Crashers  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Robert  L.  Levy 	3.0	 ['  Wedding    Crashers  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Michael  Patrick  King 	3.0	 ['  Sex    and    the    city    2  ',  '  Sex    and    the    City  '] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Candace  Bushnell 	3	 ['  Sex    and    the    City  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Darren  Star 	3.0	 ['  Sex    and    the    city    2  ',  '  Sex    and    the    City  '] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Kathy  Busby 	3.0	 ['  Sex    and    the    City  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Eric  M.  Cyphers 	3.0	 ['  Sex    and    the    city    2  ',  '  Sex    and    the    City  '] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 John  P.  Melfi 	3.0	 ['  Sex    and    the    city    2  ',  '  Sex    and    the    City  '] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Sarah  Jessica  Parker 	3.0	 ['  Sex    and    the    city    2  ',  '  Sex    and    the    City  '] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Penney  Finkelman  Cox 	2.3333333333333335	 ['  Snakes    on    a    Plane  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 John  Heffernan 	3	 ['  Snakes    on    a    Plane  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 David  Dalessandro 	3	 ['  Snakes    on    a    Plane  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Craig  Berenson 	3	 ['  Snakes    on    a    Plane  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Jason  Linn 	3	 ['  Snakes    on    a    Plane  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Cathy  Pallo 	3	 ['  Snakes    on    a    Plane  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Mark  Allan  Staubach 	3	 ['  Snakes    on    a    Plane  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 George  Waud 	3	 ['  Snakes    on    a    Plane  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Lance  Khazei 	1	 ['  Son    of    the    Mask  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Lawrence  Guterman 	1	 ['  Son    of    the    Mask  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Beau  Marks 	2.3333333333333335	 ['  Son    of    the    Mask  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Tom  Tataranowicz 	1	 ['  Son    of    the    Mask  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Dianne  Houston 	3	 ['  Take    the    Lead  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Liz  Friedlander 	3	 ['  Take    the    Lead  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Michelle  Grace 	3	 ['  Take    the    Lead  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Mathew  Hart 	3	 ['  Take    the    Lead  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Ray  Liotta 	3	 ['  Take    the    Lead  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Jason  Goldberg 	2	 ['  The    Butterfly    Effect  '] 	1	2.0
 Toby  Emmerich 	2.2222222222222223	 David  Krintzman 	2	 ['  The    Butterfly    Effect  '] 	1	2.0
 Toby  Emmerich 	2.2222222222222223	 Philip  Pullman 	3	 ['  The    Golden    Compass  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 J.R.R.  Tolkien 	1.1666666666666667	 ['  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Desolation    of    Smaug  '] 	2	1.5
 Toby  Emmerich 	2.2222222222222223	 Carolyn  Blackwood 	1.75	 ['  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Desolation    of    Smaug  '] 	2	1.5
 Toby  Emmerich 	2.2222222222222223	 Alan  Horn 	1.5	 ['  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Desolation    of    Smaug  '] 	2	1.5
 Toby  Emmerich 	2.2222222222222223	 Chad  Kultgen 	1	 ['  The    Incredible    Burt    Wonderstone  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Don  Scardino 	1	 ['  The    Incredible    Burt    Wonderstone  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Peter  La  Terriere 	2.0	 ['  The    New    World  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Rolf  Mittweg 	3	 ['  The    New    World  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Jan  Sardi 	3	 ['  The    Notebook  '] 	1	3.0
 Toby  Emmerich 	2.2222222222222223	 Fernley  Phillips 	1.0	 ['  The    Number    23  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Eli  Richbourg 	1.5	 ['  The    Number    23  '] 	1	1.0
 Toby  Emmerich 	2.2222222222222223	 Bob  Fisher 	3.0	 ["  We're    the    Millers  ",  '  Wedding    Crashers  '] 	2	3.0
 Toby  Emmerich 	2.2222222222222223	 Steve  Faber 	3.0	 ["  We're    the    Millers  ",  '  Wedding    Crashers  '] 	2	3.0
 Gary  Barber 	1.8437500000000002	 Roger  Birnbaum 	2.0	 ['  G.I.    Joe:    Retaliation  ',  "  The    Hitchhiker's    Guide    to    the    Galaxy  ",  '  Memoirs    of    a    Geisha  ',  '  Shanghai    Knights  ',  '  The    Legend    of    Zorro  ',  '  27    Dresses  ',  '  Ghost    Town  ',  '  G.I.    Joe:    The    Rise    of    Cobra  ',  'Unbreakable',  '  Stick    It  ',  'Wanted',  '  "Welcome    Home,    Roscoe    Jenkins"  ',  '  The    Recruit  ',  '  Reign    of    Fire  ',  '  The    Vow  ',  '  The    Lookout  ',  'Invictus',  '  Bruce    Almighty  ',  '  Connie    and    Carla  ',  'Footloose',  '  The    Ruins  ',  '  The    Tourist  ',  '  The    Pacifier  ',  '  No    Strings    Attached  ',  'Robocop',  '  The    Love    Guru  ',  '  Dinner    for    Schmucks  ',  '  Four    Christmases  ',  '  Shanghai    Noon  ',  '  Flash    of    Genius  '] 	30	1.9
 Gary  Barber 	1.8437500000000002	 Becki  Cross  Trujillo 	2.0	 ['  The    Lookout  ',  '  27    Dresses  '] 	2	3.0
 Gary  Barber 	1.8437500000000002	 Jonathan  Glickman 	2.15	 ['  The    Pacifier  ',  '  No    Strings    Attached  ',  '  The    Recruit  ',  '  Reign    of    Fire  ',  '  The    Tourist  ',  '  The    Vow  ',  '  Stick    It  ',  '  The    Lookout  ',  '  Flash    of    Genius  ',  "  The    Hitchhiker's    Guide    to    the    Galaxy  ",  '  Connie    and    Carla  ',  '  Four    Christmases  ',  '  Shanghai    Knights  ',  'Footloose',  '  Shanghai    Noon  ',  '  27    Dresses  '] 	16	2.0625
 Gary  Barber 	1.8437500000000002	 Michael  Mayer 	3.0	 ['  27    Dresses  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Robert  F.  Newmyer 	1.6666666666666667	 ['  27    Dresses  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Erin  Stam 	3	 ['  27    Dresses  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Stuart  Beattie 	1.5714285714285714	 ['  G.I.    Joe:    The    Rise    of    Cobra  '] 	1	1.0
 Gary  Barber 	1.8437500000000002	 Stuart  Cornfeld 	1.9	 ['  The    Ruins  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Jeremy  Kramer 	2.1666666666666665	 ['  The    Ruins  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Ben  Stiller 	1.8125	 ['  The    Ruins  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Chris  Morgan 	2.4444444444444446	['Wanted']	1	1.0
 Gary  Barber 	1.8437500000000002	 Scott  Stuber 	1.6875	 ['  "Welcome    Home,    Roscoe    Jenkins"  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Jay  Roach 	1.6	 ["  The    Hitchhiker's    Guide    to    the    Galaxy  ",  '  Dinner    for    Schmucks  '] 	2	1.0
 Gary  Barber 	1.8437500000000002	 Gavin  Polone 	2.25	 ['  Ghost    Town  '] 	1	1.0
 Gary  Barber 	1.8437500000000002	 Dylan  Sellers 	2.6666666666666665	['Footloose']	1	3.0
 Gary  Barber 	1.8437500000000002	 Chris  Bender 	2.2142857142857144	 ['  The    Ruins  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Richard  Brener 	2.344827586206896	 ['  Four    Christmases  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Steve  Koren 	2.583333333333333	 ['  Bruce    Almighty  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Marc  Haimes 	1.5	 ['  The    Legend    of    Zorro  '] 	1	1.0
 Gary  Barber 	1.8437500000000002	 Michael  Disco 	2.4166666666666665	 ['  Four    Christmases  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Scott  Frank 	1.7777777777777777	 ['  The    Lookout  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Edward  McDonnell 	1.7142857142857142	 ['  Shanghai    Knights  '] 	1	1.0
 Gary  Barber 	1.8437500000000002	 Michael  Bostick 	1.6666666666666667	 ['  Bruce    Almighty  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Tom  Shadyac 	2.3333333333333335	 ['  Bruce    Almighty  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Steve  Oedekerk 	1.8571428571428572	 ['  Ace    Ventura:    When    Nature    Calls  ',  '  Bruce    Almighty  '] 	2	1.5
 Gary  Barber 	1.8437500000000002	 Andrew  G.  La  Marca 	0	 ['  Ace    Ventura:    When    Nature    Calls  '] 	1	0.0
 Gary  Barber 	1.8437500000000002	 James  G.  Robinson 	1.4285714285714286	 ['  Ace    Ventura:    When    Nature    Calls  ',  '  Wild    America  '] 	2	1.0
 Gary  Barber 	1.8437500000000002	 M.  Night  Shyamalan 	1.608695652173913	['Unbreakable']	1	0.0
 Gary  Barber 	1.8437500000000002	 Marc  Abraham 	2.25	 ['Robocop',  '  Flash    of    Genius  '] 	2	1.5
 Gary  Barber 	1.8437500000000002	 Thomas  A.  Bliss 	2.3333333333333335	 ['  Flash    of    Genius  '] 	1	1.0
 Gary  Barber 	1.8437500000000002	 Iain  Smith 	1.875	['Wanted']	1	1.0
 Gary  Barber 	1.8437500000000002	 Richard  D.  Zanuck 	1.9166666666666667	 ['  Reign    of    Fire  '] 	1	1.0
 Gary  Barber 	1.8437500000000002	 Morgan  Freeman 	2.0	['Invictus']	1	1.0
 Gary  Barber 	1.8437500000000002	 Alex  Kurtzman 	1.9	 ['  The    Legend    of    Zorro  '] 	1	1.0
 Gary  Barber 	1.8437500000000002	 Roberto  Orci 	1.8421052631578947	 ['  The    Legend    of    Zorro  '] 	1	1.0
 Gary  Barber 	1.8437500000000002	 Bill  Carraro 	1.875	['Robocop']	1	2.0
 Gary  Barber 	1.8437500000000002	 Kearie  Peak 	2.0	 ['  Wild    America  '] 	1	2.0
 Gary  Barber 	1.8437500000000002	 Steve  Tisch 	1.4285714285714286	 ['  Wild    America  '] 	1	2.0
 Gary  Barber 	1.8437500000000002	 Clint  Eastwood 	2.111111111111111	['Invictus']	1	1.0
 Gary  Barber 	1.8437500000000002	 Robert  Lorenz 	2.0	['Invictus']	1	1.0
 Gary  Barber 	1.8437500000000002	 Tim  Moore 	1.5714285714285714	['Invictus']	1	1.0
 Gary  Barber 	1.8437500000000002	 David  Koepp 	1.588235294117647	 ['  Ghost    Town  '] 	1	1.0
 Gary  Barber 	1.8437500000000002	 Peter  Safran 	3.0	 ['  Connie    and    Carla  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Laurence  Mark 	2.6666666666666665	 ['  The    Lookout  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Ned  Dowd 	2.3333333333333335	 ['  Shanghai    Noon  '] 	1	1.0
 Gary  Barber 	1.8437500000000002	 Jessica  Bendinger 	3.0	 ['  Stick    It  '] 	1	3.0
 Gary  Barber 	1.8437500000000002	 Tim  Headington 	1.9090909090909092	 ['  The    Tourist  '] 	1	0.0
 Gary  Barber 	1.8437500000000002	 Graham  King 	1.6842105263157894	 ['  The    Tourist  '] 	1	0.0
 Gary  Barber 	1.8437500000000002	 Jackie  Chan 	1.0	 ['  Shanghai    Knights  ',  '  Shanghai    Noon  '] 	2	1.0
 Gary  Barber 	1.8437500000000002	 Willie  Chan 	0.75	 ['  Shanghai    Knights  ',  '  Shanghai    Noon  '] 	2	1.0
 Gary  Barber 	1.8437500000000002	 Solon  So 	1.4285714285714286	 ['  Shanghai    Knights  ',  '  Shanghai    Noon  '] 	2	1.0
